GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62115	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_056150	122.73	180.66	157.39	165.24	181.59	159.05	149.09	150.85	150.57	158.81	147.71	177.77	159.62	179.87	69.46	70.75	88.00	66.34	8.64	16.56	155.40	200.26	146.23	171.93	150.21	160.29	120.69	133.72	130.84	156.16	34.99	37.12	34.70	35.23	43.21	39.41	34.43	41.79	35.31	25.84	41.43	19.76	37.35	46.99	73.97	63.13	34.00	54.76	70.19	50.06	79.63	54.36	66.73	64.98	61.15	28.55	63.62	67.19	64.14	59.77	52.10	57.36	67.35	18.95	85.64	308.85	23.30	9.83	13.25	9.52	28.05	29.88	14.29	17.89	11.48	5.87	19.82	23.30	18.63	37.85	34.75	7.88	11.51	20.66	25.67	11.81	25.67	7.33	26.40	0.21	9.84	31.44	43.77	22.11	29.26
AFUB_056160	115.90	153.70	143.64	146.38	159.12	144.04	148.37	136.76	144.30	143.00	136.17	165.40	144.70	163.19	57.94	65.93	75.14	61.55	9.61	14.85	152.02	178.42	113.22	154.86	130.29	146.20	107.07	119.52	121.90	151.32	27.84	23.90	27.13	25.57	30.06	26.23	25.67	29.01	25.36	19.79	31.74	15.55	29.60	45.51	65.41	60.04	25.94	47.15	64.82	37.90	72.28	47.16	51.31	55.78	60.82	22.43	55.53	58.25	56.53	53.64	49.14	60.32	58.68	17.12	73.32	261.61	26.11	10.46	12.25	8.32	30.12	36.26	13.92	16.59	11.75	5.59	19.21	26.11	17.25	26.52	30.24	8.59	12.47	15.34	24.92	12.48	24.92	8.00	21.63	0.22	8.98	20.78	30.67	13.93	21.37
AFUB_056170	112.58	167.65	148.70	153.60	157.92	142.58	141.68	140.80	148.02	143.28	134.31	160.50	147.22	158.26	60.08	62.74	73.62	54.73	9.25	14.44	141.21	176.75	110.76	157.47	133.31	147.09	107.30	118.17	116.35	140.32	27.11	27.27	27.18	28.81	30.64	31.93	25.51	33.11	26.57	22.02	32.91	14.68	28.87	44.14	69.62	54.58	25.51	49.26	67.05	39.88	76.16	42.26	54.95	53.74	61.57	25.46	53.80	58.39	53.61	51.67	42.50	53.23	60.23	17.05	74.10	270.67	24.89	11.08	14.82	8.85	25.65	30.93	10.97	17.59	12.19	5.25	17.40	24.89	17.66	27.09	27.65	6.21	8.64	15.67	21.99	9.55	21.99	6.98	21.49	0.06	8.27	21.54	32.12	15.71	25.53
AFUB_056180	125.96	189.11	162.37	168.73	192.00	165.51	159.45	155.57	163.03	164.50	157.35	180.75	177.92	189.41	65.59	67.75	77.16	63.04	8.84	16.16	166.83	205.26	152.83	180.69	154.11	168.63	122.12	132.18	130.58	169.04	38.47	36.05	34.68	36.60	38.48	39.91	33.11	41.69	35.55	26.42	41.72	19.24	33.87	47.26	74.51	61.43	30.07	50.23	71.42	46.27	72.05	50.40	67.48	62.15	59.66	28.67	55.82	63.61	58.25	58.82	47.29	56.10	61.12	19.96	81.21	291.45	21.46	6.32	12.78	8.22	21.90	28.34	14.00	15.21	12.77	6.16	18.07	21.46	14.63	49.38	36.40	7.62	8.34	27.49	20.89	10.88	20.89	5.73	18.80	0.09	10.65	31.35	39.77	22.43	31.36
AFUB_056190	114.94	157.54	144.86	161.31	168.08	146.23	136.60	134.07	154.07	144.40	139.80	148.39	153.28	172.72	64.84	67.48	70.93	57.15	9.33	17.03	147.85	184.89	132.65	167.21	137.61	154.18	106.17	120.96	120.77	145.46	29.69	32.34	30.09	33.50	34.60	32.90	30.45	34.44	31.86	25.02	36.13	17.91	34.75	44.82	68.51	60.15	27.10	49.63	65.54	44.20	74.11	43.03	59.17	56.99	60.53	27.74	46.22	63.04	61.55	54.55	48.61	61.37	63.45	18.08	76.00	267.89	23.23	10.26	9.24	9.54	20.15	25.00	12.29	19.51	10.95	4.37	19.80	23.23	20.16	27.07	29.94	7.00	7.27	12.43	27.45	12.77	27.45	9.60	19.79	0.04	8.74	28.18	35.38	18.98	30.44
AFUB_056200	124.20	173.88	148.04	155.46	181.78	152.32	152.72	138.70	153.92	142.70	142.62	171.90	153.64	168.09	64.74	64.38	74.76	58.90	9.24	15.23	150.79	186.92	121.53	161.95	139.34	143.20	111.77	126.79	123.59	139.96	31.38	32.66	32.38	31.43	35.58	33.77	30.68	36.46	30.18	24.97	38.68	17.92	33.73	40.87	68.59	53.04	26.50	45.17	61.39	40.51	73.19	46.22	62.01	55.37	61.42	28.39	56.28	63.66	57.33	56.53	45.90	53.56	56.49	20.29	77.20	288.36	24.75	8.70	14.14	8.54	26.03	28.74	12.50	16.45	12.71	4.47	15.26	24.75	13.12	33.86	27.02	6.68	10.00	17.88	26.18	8.40	26.18	9.05	18.51	0.16	7.73	26.53	37.47	19.10	27.95
AFUB_056210	115.32	172.39	147.23	166.52	169.73	147.45	155.39	139.70	148.07	149.77	138.49	170.15	155.20	171.98	70.99	66.72	76.84	68.96	9.97	16.17	153.80	189.28	130.36	163.83	141.04	142.76	112.94	129.33	122.95	148.35	35.72	34.13	37.33	34.12	37.21	37.69	33.65	38.58	34.71	24.70	39.86	18.55	32.01	45.52	72.11	62.87	28.11	49.15	67.28	41.58	77.36	45.68	57.56	54.08	63.57	26.62	65.14	60.27	56.18	60.44	44.36	56.51	61.17	25.30	75.27	277.49	25.11	9.03	11.65	8.86	28.09	30.94	12.71	16.56	13.21	6.58	17.42	25.11	18.18	28.67	31.26	6.89	12.01	17.39	26.00	10.60	26.00	7.42	24.20	0.02	7.61	29.61	40.84	21.35	31.00
AFUB_056220	119.51	180.31	155.87	166.26	174.83	156.00	152.85	143.13	159.63	156.93	142.99	165.41	157.98	177.56	65.97	67.29	74.30	74.43	8.17	16.77	161.18	193.05	153.46	174.25	151.95	157.22	111.10	134.48	131.28	152.63	42.12	39.86	43.25	37.83	43.27	41.16	38.70	42.00	40.72	27.82	42.21	20.72	37.18	46.48	74.44	62.13	34.55	46.85	71.31	42.06	82.22	49.26	56.83	58.46	62.09	32.41	76.55	63.20	55.03	62.32	47.45	57.03	64.91	21.48	85.52	281.21	19.97	6.82	14.46	9.20	26.96	28.08	13.17	16.40	11.30	4.90	19.05	19.97	18.21	33.71	35.05	6.75	6.28	21.28	25.44	9.77	25.44	5.44	20.93	0.04	8.33	36.12	45.82	23.99	32.72
AFUB_056230	107.37	169.01	149.30	143.28	168.52	136.53	142.55	127.60	148.86	147.11	142.00	163.87	156.94	175.37	60.97	58.19	71.93	52.54	8.18	13.34	143.06	193.09	117.28	153.95	133.85	143.08	102.61	121.89	114.07	138.62	24.26	25.45	24.86	25.88	27.47	29.68	24.36	31.56	25.89	19.23	31.95	12.83	27.87	41.70	66.59	54.52	24.61	47.60	61.31	39.91	74.30	46.91	53.13	54.67	54.30	24.26	52.75	59.23	55.35	50.71	41.59	50.20	57.00	22.56	70.13	272.59	22.42	9.17	13.97	8.73	22.97	28.85	10.48	17.47	11.42	4.35	16.61	22.42	15.03	31.66	24.38	5.04	6.60	14.47	23.49	8.89	23.49	8.58	17.26	0.30	7.65	21.29	31.81	15.00	24.81
AFUB_056240	123.92	181.42	158.55	173.75	188.57	159.97	160.94	149.75	164.83	165.17	152.64	177.50	169.97	186.42	68.52	68.74	79.15	68.69	9.32	16.19	163.07	201.63	153.04	175.76	149.87	158.61	118.57	134.47	131.82	158.56	36.70	35.75	37.83	36.30	38.59	40.08	35.51	40.29	35.75	26.84	41.59	19.29	36.71	49.11	72.47	59.85	33.27	51.21	70.77	45.28	79.73	51.25	61.85	62.76	61.39	30.42	63.71	68.75	59.23	64.11	47.72	56.97	63.34	20.95	83.00	297.65	28.74	7.03	14.54	7.47	28.01	35.42	10.34	18.98	12.70	4.45	13.09	28.74	18.90	35.42	35.97	7.18	8.90	23.23	25.60	8.69	25.60	8.53	23.84	0.10	8.80	30.84	43.16	22.88	32.47
AFUB_056250	122.12	176.71	151.95	163.53	175.35	151.16	157.83	141.96	156.85	155.46	147.76	176.01	160.37	177.08	66.28	66.72	74.56	62.76	9.37	16.46	149.02	192.48	129.96	164.76	144.31	150.52	114.65	127.34	125.96	151.23	33.05	33.84	33.59	31.99	32.80	36.56	30.74	37.42	32.09	25.09	38.74	18.29	33.84	47.57	67.65	60.24	30.10	46.74	69.30	41.46	72.23	45.85	62.48	54.74	62.30	27.78	60.90	62.54	59.46	57.13	45.12	56.52	63.28	17.49	77.31	270.60	27.03	7.70	11.05	9.59	26.05	32.23	12.00	18.83	12.09	5.44	17.00	27.03	16.08	32.17	32.62	6.59	7.44	18.22	23.90	9.71	23.90	7.12	21.56	0.12	7.61	29.28	40.10	19.72	29.81
AFUB_056260	121.91	179.77	163.45	171.83	180.37	156.36	160.36	154.56	163.99	153.80	148.49	188.38	163.53	180.16	66.60	68.01	73.41	63.01	8.68	15.03	157.60	202.94	151.47	178.22	153.64	160.22	117.43	142.90	139.03	154.67	32.93	34.39	35.30	34.26	34.49	39.00	32.49	38.42	34.84	28.13	38.08	18.84	32.68	45.24	67.97	61.13	29.96	48.67	64.63	44.59	72.69	47.25	53.06	57.07	62.16	26.88	61.93	61.02	52.12	54.42	44.46	53.32	60.92	18.33	82.17	281.29	17.06	5.88	9.35	5.80	23.63	25.54	14.67	15.68	11.12	5.77	20.20	17.06	11.76	36.52	38.97	7.38	8.61	19.57	21.54	9.23	21.54	8.37	15.66	0.14	6.69	31.96	45.15	22.31	27.43
AFUB_056270	126.59	183.98	158.25	175.51	189.71	157.07	158.88	151.07	163.23	160.05	152.79	183.68	170.92	188.35	65.37	71.18	81.59	71.64	9.70	15.51	162.40	200.63	151.85	173.71	157.91	162.41	121.43	133.51	131.16	161.21	36.09	41.30	37.63	38.47	42.69	43.30	37.43	42.70	37.37	28.72	46.03	18.71	36.66	49.53	74.80	63.32	32.56	52.48	70.79	43.89	81.84	50.80	64.61	65.91	63.14	28.22	63.88	68.33	64.00	63.49	50.06	55.97	75.22	24.49	82.80	300.25	21.75	6.62	11.69	10.03	26.08	27.06	13.16	16.12	11.40	4.64	18.40	21.75	19.10	35.33	38.38	6.30	11.90	19.97	24.49	12.34	24.49	6.81	22.75	0.07	6.99	34.56	49.17	24.79	33.50
AFUB_056280	108.63	166.13	137.90	154.27	164.60	147.50	155.88	148.65	145.01	143.44	141.29	162.75	156.83	170.68	65.78	69.80	77.60	62.40	9.54	15.51	151.01	189.60	117.42	156.71	138.34	142.12	105.00	120.52	120.82	138.53	29.43	30.50	28.06	30.62	33.73	33.27	27.17	34.20	30.21	22.71	36.92	17.57	30.60	42.96	71.49	58.42	28.07	45.44	67.52	43.02	78.22	46.55	62.56	56.11	61.10	25.55	55.91	64.47	56.17	58.42	49.84	58.22	58.57	17.36	75.77	281.25	27.61	9.10	12.41	11.64	24.61	27.08	14.23	16.12	11.05	5.96	20.89	27.61	20.72	34.43	37.09	8.87	10.89	20.12	24.12	10.97	24.12	9.25	20.67	0.24	7.48	26.85	37.77	18.84	29.60
AFUB_056290	114.24	170.71	144.49	167.64	168.75	148.44	155.84	144.96	151.77	147.30	141.03	170.49	160.76	171.82	67.90	65.42	75.65	72.89	10.39	16.67	150.34	179.68	142.83	167.12	136.28	149.06	101.60	122.54	118.35	148.95	34.28	35.56	33.92	32.88	36.32	35.48	34.36	38.60	33.41	25.35	43.77	19.17	31.62	46.92	66.30	62.85	28.02	53.52	69.07	40.25	78.20	44.65	57.54	58.93	58.35	26.68	58.89	61.56	61.94	54.47	44.38	59.80	63.15	19.51	81.66	275.30	20.85	8.85	10.26	8.41	23.76	24.88	14.60	17.02	9.27	4.33	19.28	20.85	18.02	30.92	34.74	7.67	8.49	18.97	24.18	12.06	24.18	8.75	18.39	0.39	6.95	32.87	39.35	20.01	30.66
AFUB_056300	115.06	169.57	150.36	161.41	164.35	150.01	152.55	138.01	146.50	149.91	133.90	166.50	152.70	172.79	61.03	61.22	71.55	59.31	9.16	14.81	152.23	193.90	134.50	158.50	143.67	148.48	109.20	122.75	123.12	142.93	33.27	33.68	33.55	31.51	34.14	36.69	30.28	37.79	32.01	25.66	39.13	16.49	31.14	46.53	63.00	56.87	26.74	44.53	64.53	38.74	70.45	45.33	55.92	54.83	55.29	26.50	58.65	56.06	56.50	55.52	44.19	52.44	57.47	17.83	75.95	262.84	15.07	7.02	9.73	7.42	19.54	21.16	14.16	18.40	11.92	5.68	18.47	15.07	12.91	37.42	32.70	6.22	9.43	23.22	17.47	9.50	17.47	6.92	16.37	0.03	4.93	29.54	38.02	20.53	27.96
AFUB_056310	115.22	165.28	138.65	155.35	164.09	138.39	143.98	144.52	152.05	151.29	136.34	161.50	149.53	168.78	56.02	65.32	76.71	50.03	9.58	12.90	145.70	177.22	116.05	154.07	139.04	141.86	103.98	121.98	122.22	136.62	25.33	26.98	25.31	26.49	29.51	30.48	25.07	30.86	28.25	21.29	34.93	14.06	30.36	45.70	69.65	55.75	26.54	46.77	63.64	42.08	73.70	45.86	60.93	56.83	57.80	24.86	45.49	64.95	54.37	49.99	49.20	51.43	59.61	12.66	73.62	262.51	22.63	8.80	10.32	10.25	24.16	30.61	11.23	18.96	10.68	5.05	17.49	22.63	15.03	25.77	28.24	8.81	8.60	15.38	22.65	14.57	22.65	7.63	16.27	0.11	8.43	23.55	31.86	17.59	25.90
AFUB_056320	113.79	151.15	129.74	141.85	154.65	134.70	140.03	130.22	139.73	131.74	127.38	155.14	151.08	162.64	59.33	63.80	78.18	57.07	8.12	11.58	129.24	175.15	98.03	145.11	126.25	143.77	103.34	109.51	113.13	127.70	26.10	29.70	24.86	27.71	28.71	29.24	25.72	31.31	26.28	20.31	36.32	15.80	27.26	43.24	63.62	52.75	26.37	44.13	66.04	38.77	65.93	46.99	60.17	54.21	54.16	23.22	52.33	64.03	48.65	48.21	41.09	51.50	56.33	14.32	73.56	250.52	21.97	9.86	11.42	9.29	21.34	25.91	11.64	18.84	10.68	5.41	18.12	21.97	16.67	26.18	25.09	6.36	9.77	11.54	22.92	8.16	22.92	9.00	19.57	0.06	5.95	24.27	33.92	14.91	25.54
AFUB_056330	121.10	176.21	144.86	164.42	171.00	139.51	147.60	136.84	146.37	147.70	148.50	171.93	151.35	171.20	65.10	66.36	79.80	60.16	9.32	16.56	156.38	185.98	138.46	156.21	144.81	153.77	113.38	128.52	124.39	146.80	32.00	32.01	32.78	31.68	34.74	35.21	30.84	36.86	31.86	25.43	39.88	17.66	31.58	43.99	71.90	52.97	27.50	47.00	72.25	43.76	72.73	47.57	62.71	60.37	62.48	31.08	52.77	63.65	57.20	58.86	44.45	58.37	63.93	17.09	78.87	293.97	23.26	10.57	11.91	9.89	28.69	39.72	13.60	18.42	11.32	4.30	19.16	23.26	23.05	39.80	33.36	6.30	8.00	22.78	22.34	12.80	22.34	6.44	20.43	0.07	10.39	28.47	39.10	19.57	31.07
AFUB_056340	106.39	149.99	141.27	146.01	160.06	134.15	146.37	134.29	137.87	134.06	133.51	159.80	149.07	156.78	54.25	61.17	78.78	53.44	10.84	14.21	137.68	171.31	99.66	150.69	130.96	146.67	96.65	114.90	115.52	134.52	22.18	21.05	20.79	22.79	24.09	26.32	20.55	27.22	24.10	17.20	31.61	15.08	27.88	41.23	69.05	47.80	25.48	47.19	67.08	44.20	71.08	47.47	54.92	51.62	57.42	24.11	48.35	55.20	54.77	55.44	46.27	61.43	58.07	15.04	67.42	277.69	24.01	11.12	11.38	7.93	23.37	24.73	13.34	16.62	12.25	4.27	19.76	24.01	18.35	21.64	25.58	7.30	6.00	10.94	22.63	9.64	22.63	6.58	19.67	0.26	7.19	19.76	29.63	12.41	23.34
AFUB_056350	120.89	172.63	144.17	162.07	162.19	148.52	149.55	141.74	154.20	147.62	141.98	167.65	153.88	173.54	60.95	65.16	74.15	56.48	9.16	15.31	156.03	185.01	128.31	163.39	140.31	153.82	109.89	128.60	123.47	142.87	29.89	31.10	30.33	30.61	33.34	33.47	28.82	35.46	29.03	22.41	36.82	17.62	34.02	46.98	70.50	58.02	29.41	47.74	70.53	41.69	74.01	46.30	61.58	61.21	62.33	26.63	51.83	62.39	59.91	55.09	47.58	55.73	60.64	15.22	79.00	285.55	23.77	9.88	11.61	9.09	24.28	33.51	12.34	15.49	11.67	4.34	17.26	23.77	17.13	28.40	28.98	6.96	8.48	15.83	24.61	10.32	24.61	8.21	20.49	0.23	8.75	27.28	38.02	19.14	27.65
AFUB_056360	117.84	166.90	149.65	159.84	173.46	146.91	153.52	142.70	156.78	146.23	137.66	170.06	150.74	167.36	60.36	59.91	68.17	58.15	9.84	14.83	158.51	181.41	120.93	155.61	136.58	148.52	113.32	122.10	123.45	147.95	27.51	30.21	28.22	27.76	33.41	32.67	28.19	34.14	28.37	21.80	34.18	15.35	31.77	47.47	68.93	55.52	28.09	45.50	63.81	41.18	71.51	43.95	60.04	57.47	59.38	26.83	57.96	60.39	57.96	55.31	46.28	52.95	57.03	15.19	74.06	271.14	20.60	5.61	8.72	7.24	23.86	27.09	12.41	15.65	12.46	4.45	16.20	20.60	15.96	28.58	26.52	4.73	6.34	16.24	20.50	7.98	20.50	6.49	21.44	0.26	5.40	26.38	36.38	18.59	26.99
AFUB_056370	120.50	175.09	150.48	167.45	173.51	151.56	159.39	144.35	160.41	150.80	147.50	172.94	154.37	175.92	66.18	61.45	74.15	63.43	9.65	15.07	150.20	192.46	127.71	161.84	139.84	160.19	110.98	131.02	129.73	152.65	31.53	32.16	32.55	31.69	34.56	36.00	29.15	36.36	30.75	24.61	40.13	17.28	32.89	46.53	69.60	56.66	28.77	47.69	64.69	41.50	75.88	46.68	55.17	59.57	59.72	28.07	56.08	63.85	60.29	54.35	46.94	55.16	59.90	20.70	76.00	272.60	24.84	8.23	10.67	7.55	25.82	31.18	12.15	16.09	10.99	6.65	13.45	24.84	16.72	32.73	28.24	7.54	8.38	20.48	20.08	9.54	20.08	8.67	20.21	0.18	8.76	27.26	39.91	18.50	28.31
AFUB_056380	116.08	166.88	147.19	151.99	169.27	143.63	148.20	134.28	156.41	141.42	134.98	163.93	149.36	171.91	57.79	61.97	72.88	59.31	8.95	14.43	148.58	184.06	117.05	158.09	132.10	146.62	104.61	121.96	127.96	137.92	28.08	27.55	26.68	27.54	32.01	30.48	26.85	32.70	26.14	23.17	35.57	16.46	30.74	45.55	67.05	58.66	25.76	43.86	62.35	40.95	70.13	44.09	58.92	58.72	57.42	24.50	53.65	57.84	57.27	53.81	42.91	53.48	60.85	18.60	70.75	268.24	22.81	9.84	13.32	6.95	25.54	35.33	10.43	19.92	12.69	3.82	15.61	22.81	16.69	26.62	27.53	4.99	7.23	17.02	16.62	9.09	16.62	7.92	21.66	0.13	7.06	22.68	32.33	16.35	26.60
AFUB_056390	149.20	192.54	169.44	185.11	201.63	167.62	180.17	145.22	173.10	159.36	169.73	182.75	177.12	190.11	65.38	69.28	86.73	67.30	9.38	15.48	173.95	221.79	185.76	186.44	151.43	163.01	128.51	149.04	134.63	164.93	38.97	40.66	42.70	39.87	42.87	41.75	38.10	45.61	38.20	27.37	41.31	20.22	35.74	48.90	83.92	63.47	36.12	51.67	72.31	48.00	82.25	46.32	60.08	66.62	65.42	29.00	61.34	71.73	59.97	61.94	53.17	56.74	68.83	18.94	81.20	317.92	20.34	7.76	11.84	8.66	27.47	34.93	14.58	17.41	11.20	6.18	18.25	20.34	26.44	44.02	36.57	3.80	4.81	31.19	16.22	7.71	16.22	8.24	26.38	0.15	6.12	36.65	45.82	22.55	34.44
AFUB_056400	122.03	175.98	138.18	148.30	164.76	143.00	146.07	138.12	154.73	145.44	147.65	158.87	150.30	179.15	53.92	52.72	66.68	47.93	8.14	13.59	146.11	177.72	125.40	157.55	128.80	143.63	115.71	126.70	119.93	147.36	28.19	30.79	29.19	26.63	30.79	32.85	27.94	35.25	28.26	23.01	32.40	14.15	29.73	43.37	64.15	51.70	23.10	36.11	52.60	39.22	61.83	42.44	42.83	50.18	49.00	22.88	50.49	46.60	51.45	48.00	42.41	49.84	53.39	16.00	64.78	242.73	21.15	6.60	9.15	8.52	18.93	30.11	13.95	17.23	11.23	3.20	16.19	21.15	14.20	18.31	26.16	7.18	8.15	14.15	19.69	8.03	19.69	4.85	18.97	0.00	7.75	21.84	33.94	17.44	24.62
AFUB_056410	122.26	187.18	151.46	167.82	179.74	154.23	159.09	151.26	158.61	158.96	150.34	182.00	164.73	189.07	60.71	63.28	80.46	60.58	7.56	16.20	154.95	192.96	136.24	169.10	146.40	161.82	117.05	128.11	133.36	155.63	35.04	35.26	33.76	29.64	37.36	37.56	33.61	39.17	32.56	25.21	37.60	17.26	36.26	41.93	75.30	61.82	29.24	51.90	70.87	44.75	70.25	48.81	55.56	59.96	65.63	28.39	63.60	63.95	56.92	57.68	47.58	53.89	66.47	15.29	82.44	285.75	25.90	7.47	11.37	7.00	27.72	29.40	16.09	17.63	10.52	5.46	17.45	25.90	16.50	36.17	28.87	7.48	11.01	18.55	23.17	13.43	23.17	7.64	25.40	0.09	8.99	31.19	39.06	21.65	30.45
AFUB_056420	118.98	173.52	151.22	159.52	169.93	155.71	155.64	145.60	153.09	155.49	137.87	165.65	156.73	177.47	54.85	64.82	76.84	55.11	8.86	13.86	147.22	182.37	120.93	163.08	139.72	150.62	106.58	126.91	123.49	150.12	25.22	25.05	24.62	23.19	28.99	29.56	23.24	30.76	24.68	20.32	32.91	14.36	26.98	44.20	66.50	53.80	23.37	47.30	64.84	44.29	76.14	45.89	58.59	56.97	61.23	24.19	46.63	61.05	56.91	55.99	44.71	58.15	63.00	14.25	73.03	271.34	23.04	9.95	9.96	9.17	26.60	31.82	11.80	14.77	11.80	6.73	17.39	23.04	16.05	35.42	36.06	7.26	7.41	18.44	21.19	7.77	21.19	7.35	21.30	0.07	8.69	20.86	29.71	14.86	22.87
AFUB_056430	132.68	188.45	151.72	163.95	175.44	157.23	158.57	146.86	155.62	155.29	146.33	183.16	166.02	180.57	59.87	68.92	76.27	62.74	8.32	15.18	148.26	193.08	135.36	168.12	144.84	147.58	109.81	147.13	133.03	143.70	30.93	31.34	31.32	29.99	31.75	35.64	29.05	34.79	29.71	23.04	38.01	16.81	34.07	48.37	70.23	58.95	29.79	47.53	70.04	44.59	77.13	47.12	61.65	64.51	63.07	25.88	61.54	61.84	61.16	58.13	48.73	57.61	57.83	19.43	71.05	281.27	22.99	8.04	10.81	8.71	22.37	27.93	11.28	15.50	14.51	4.91	17.25	22.99	13.31	26.82	27.83	8.41	7.59	17.37	22.15	9.79	22.15	6.39	24.32	0.16	6.90	27.07	40.72	20.66	28.93
AFUB_056440	114.22	169.16	139.12	150.73	173.61	154.47	143.90	129.92	147.21	145.62	139.32	166.71	153.50	169.84	58.37	62.23	69.99	63.29	9.09	15.45	148.06	188.03	134.89	157.63	133.00	149.41	104.05	128.34	124.50	150.64	29.58	30.67	32.62	30.78	31.37	34.64	29.00	33.29	29.50	23.69	34.40	15.16	32.15	44.47	69.97	54.94	27.52	44.46	64.95	39.61	72.27	43.65	56.35	58.08	56.02	27.32	57.24	62.01	54.72	57.31	43.13	52.75	58.18	19.19	74.22	268.69	23.36	9.50	9.46	7.96	25.22	35.69	10.88	16.75	13.58	4.41	13.48	23.36	18.24	29.50	29.23	7.59	8.46	17.00	17.99	7.42	17.99	8.05	23.96	0.09	8.19	26.26	38.51	17.94	25.57
AFUB_056450	120.40	185.13	150.17	169.32	186.84	155.85	155.12	139.71	156.76	161.63	156.76	171.61	170.03	189.35	65.23	63.47	79.16	66.89	8.98	15.11	158.87	197.02	142.15	162.00	149.46	166.13	118.56	135.24	129.31	156.16	35.41	35.11	35.15	35.97	38.20	40.61	34.50	40.25	34.60	27.52	40.99	19.76	35.01	49.34	79.30	59.14	32.83	51.58	68.04	42.58	79.93	48.38	63.01	62.86	64.73	29.38	58.60	68.95	59.23	56.82	50.24	56.71	60.05	18.88	81.49	302.69	26.47	5.97	12.68	5.99	27.77	32.39	13.66	20.52	12.92	4.63	15.81	26.47	16.33	38.33	36.51	5.83	10.02	22.93	21.70	9.71	21.70	7.37	27.32	0.13	9.02	30.79	41.63	23.15	31.57
AFUB_056460	113.80	178.75	148.04	155.35	164.89	150.79	154.69	137.03	154.79	148.82	142.68	167.36	157.18	170.03	63.30	60.07	69.18	62.61	9.40	13.74	154.86	180.65	128.31	165.27	137.97	149.61	106.30	129.53	128.37	144.29	32.72	32.17	33.28	30.87	35.92	35.28	32.26	38.70	32.90	24.69	37.55	19.88	35.47	44.93	71.36	57.80	29.20	52.06	69.23	44.89	75.50	46.54	56.01	61.28	56.93	27.87	60.47	63.00	52.43	58.46	45.18	51.39	62.75	18.74	75.71	277.23	21.78	7.91	13.67	11.93	27.49	30.65	14.14	15.76	9.92	6.98	20.63	21.78	18.09	32.51	32.43	6.71	8.02	20.64	20.79	13.87	20.79	8.32	18.57	0.06	8.72	25.99	38.28	18.84	25.84
AFUB_056470	106.28	158.48	131.30	144.09	159.11	138.08	134.54	124.99	135.26	136.43	130.80	156.21	138.64	155.45	59.93	65.61	78.97	58.35	9.87	14.30	139.85	170.38	105.47	146.92	128.87	135.99	101.55	114.00	111.79	138.52	27.53	28.43	22.10	27.34	28.97	31.21	25.73	31.12	25.08	21.26	30.18	15.62	30.45	43.32	68.97	56.50	28.12	44.49	65.55	40.28	70.45	45.66	62.03	55.70	61.92	27.37	55.56	60.10	56.28	56.38	46.07	56.64	55.49	17.88	70.82	265.16	24.81	8.76	10.57	7.75	25.94	33.94	13.96	16.73	11.68	6.98	17.93	24.81	18.51	33.38	32.09	9.49	8.68	17.08	24.41	11.29	24.41	7.18	14.40	0.21	7.48	21.95	32.37	16.00	25.51
AFUB_056480	115.55	179.57	141.57	157.59	167.29	149.36	147.70	138.63	150.83	154.79	142.41	169.73	154.95	167.97	62.48	63.73	70.88	65.25	8.99	16.42	150.55	190.95	132.61	161.94	140.46	151.27	109.75	124.35	122.50	151.50	31.76	33.49	32.96	31.96	34.95	37.23	30.46	35.55	31.22	26.88	39.54	17.68	35.27	49.29	70.41	56.30	29.65	49.48	66.19	40.04	71.41	47.08	59.96	56.82	59.60	25.47	61.31	58.68	59.38	59.24	44.51	54.26	60.81	18.86	74.51	269.81	25.62	6.58	12.88	8.60	23.86	37.17	11.62	16.21	12.36	4.04	12.56	25.62	18.84	30.64	26.78	7.49	8.22	19.34	21.06	9.19	21.06	7.41	19.40	0.13	10.03	31.00	41.66	21.42	30.93
